Probability_of_Default,Internal_Score,Prediction,Actual_Status,Rating
0.1550859814167004,562.4761631312883,Not Default,Not Default,Good
0.559243964684637,506.6914889567257,Default,Not Default,Fair
0.6114910944947,500.4737617175985,Default,Default,Fair
0.3013149593230044,537.8288371345773,Not Default,Not Default,Fair
0.3514994333067607,531.2331475385755,Not Default,Default,Fair
0.22100560876777028,549.9120372530158,Not Default,Not Default,Fair
0.6178246898819956,499.7021791450307,Default,Not Default,Fair
0.05304210713260431,596.7232437619227,Not Default,Not Default,Good
0.41946143855148244,522.9385123156019,Not Default,Not Default,Fair
0.7541230406732677,481.22417050385076,Default,Not Default,Fair
0.7391861639061135,483.5030911722755,Default,Not Default,Fair
0.36701012509014197,529.2886892669297,Not Default,Not Default,Fair
0.2958130951082017,538.5868876953633,Not Default,Not Default,Fair
0.2744294795096109,541.6150456123959,Not Default,Not Default,Fair
0.25673252598328966,544.2337459090788,Not Default,Not Default,Fair
0.0729206148719128,586.9273230944286,Not Default,Not Default,Good
0.4614322798084486,518.0216147067804,Not Default,Not Default,Fair
0.5261272758066544,510.54319365613264,Default,Not Default,Fair
0.34981531406601785,531.4465606564487,Not Default,Not Default,Fair
0.9312556172368203,438.36416840964193,Default,Default,Poor
0.5341197670459846,509.6173549337871,Default,Not Default,Fair
0.7188998283503156,486.4673096109227,Default,Default,Fair
0.6287760745998404,498.3563055465114,Default,Not Default,Fair
0.6188468919793896,499.5772005380206,Default,Not Default,Fair
0.2722015858847014,541.938706808579,Not Default,Not Default,Fair
0.06410894796189248,590.9162972006736,Not Default,Not Default,Good
0.10784532275959459,574.5280431150114,Not Default,Not Default,Good
0.8527202010379956,462.89118065982643,Default,Not Default,Fair
0.3747199471735792,528.3352324370009,Not Default,Not Default,Fair
0.1780478194415422,557.6972320288669,Not Default,Not Default,Good
0.47713270237692806,516.2025234923898,Not Default,Not Default,Fair
0.7220466291217931,486.0164555102708,Default,Not Default,Fair
0.4613480774849818,518.0313912651418,Not Default,Not Default,Fair
0.23346988566911284,547.8635580412858,Not Default,Not Default,Fair
0.06983556618492733,588.2704762256977,Not Default,Not Default,Good
0.2558261139003878,544.3709626660075,Not Default,Not Default,Fair
0.5969809780959209,502.22469751291965,Default,Not Default,Fair
0.4514624961733603,519.1811204335286,Not Default,Not Default,Fair
0.3018618510254297,537.7539202209799,Not Default,Not Default,Fair
0.7475182326577454,482.2428469181065,Default,Not Default,Fair
0.38123414346129775,527.5357632594871,Not Default,Not Default,Fair
0.8589315205161931,461.4384891272262,Default,Not Default,Fair
0.3815324427871124,527.4992816899855,Not Default,Not Default,Fair
0.10375938082664717,575.7743248584379,Not Default,Not Default,Good
0.7921333503173995,474.9597379160186,Default,Not Default,Fair
0.24704895542521912,545.7166203205574,Not Default,Not Default,Fair
0.7575485388044432,480.68859047080474,Default,Not Default,Fair
0.7630208928142806,479.82218432625916,Default,Not Default,Fair
0.10216763014496641,576.2715967574807,Not Default,Not Default,Good
0.2537943049579227,544.679711598245,Not Default,Not Default,Fair
0.3681084627800607,529.1523586366512,Not Default,Not Default,Fair
0.7036085049883319,488.61606066620135,Default,Not Default,Fair
0.22916965104952658,548.561385575165,Not Default,Not Default,Fair
0.2368653247363673,547.3188514341592,Not Default,Not Default,Fair
0.6028242331723525,501.52224185783786,Default,Not Default,Fair
0.2951822784554845,538.6743198739562,Not Default,Not Default,Fair
0.25057115321992496,545.172861607423,Not Default,Not Default,Fair
0.7215296611692616,486.090737388248,Default,Default,Fair
0.36836244758601844,529.1208571221905,Not Default,Not Default,Fair
0.49579682937726643,514.0465610028666,Not Default,Not Default,Fair
0.4292464206019237,521.7826760660868,Not Default,Not Default,Fair
0.7791271480771877,477.188584479469,Default,Not Default,Fair
0.49485548331310797,514.1552165530953,Not Default,Not Default,Fair
0.5331630699797352,509.72827486964087,Default,Default,Fair
0.7144315114068874,487.1022596507008,Default,Not Default,Fair
0.08754888907067662,581.1931677876264,Not Default,Not Default,Good
0.5980916136509753,502.0914419612343,Default,Not Default,Fair
0.14850916040882406,563.9502198346482,Not Default,Not Default,Good
0.323173140164731,534.8910286275345,Not Default,Not Default,Fair
0.6524476374371571,495.38880270201395,Default,Not Default,Fair
0.20597294601866722,552.4961042561964,Not Default,Not Default,Good
0.2639183954867728,543.1569142057091,Not Default,Default,Fair
0.7522564401550046,481.5138981421259,Default,Not Default,Fair
0.48534327413358863,515.2535377327938,Not Default,Default,Fair
0.10702161219975168,574.7758999381086,Not Default,Not Default,Good
0.3918507596003082,526.2438603456636,Not Default,Default,Fair
0.4212547560950083,522.7261472539009,Not Default,Not Default,Fair
0.48734842526317157,515.021938980992,Not Default,Not Default,Fair
0.6604588480352249,494.3637934079831,Default,Not Default,Fair
0.7282998863081189,485.1110890885586,Default,Not Default,Fair
0.5953648442594347,502.418390824222,Default,Not Default,Fair
0.2560601550910515,544.3355019709207,Not Default,Not Default,Fair
0.2008595183741289,553.4066842695066,Not Default,Not Default,Good
0.25046583598051053,545.1890462567012,Not Default,Not Default,Fair
0.7049647677122515,488.4281599060913,Default,Default,Fair
0.6547634700449356,495.0936639341831,Default,Not Default,Fair
0.12449882114426028,569.8409788919728,Not Default,Not Default,Good
0.2008101665018856,553.4155564949448,Not Default,Not Default,Good
0.6705649935523119,493.0537720406794,Default,Not Default,Fair
0.31837268912671196,535.5267692727956,Not Default,Not Default,Fair
0.7395526133027761,483.44822158265026,Default,Default,Fair
0.506913616535022,512.7634480199454,Default,Not Default,Fair
0.6855865939245761,491.06791478323646,Default,Not Default,Fair
0.15275531031870015,562.9925612052555,Not Default,Not Default,Good
0.11832805889898203,571.5104326924039,Not Default,Not Default,Good
0.8433955527920896,464.9797534645181,Default,Not Default,Fair
0.32815090678130066,534.2369941027578,Not Default,Not Default,Fair
0.0887610580875418,580.7580507330398,Not Default,Not Default,Good
0.07900475574077649,584.4250841371905,Not Default,Not Default,Good
0.28393339669800705,540.25226273405,Not Default,Not Default,Fair
0.10045731130910049,576.8136217025627,Not Default,Not Default,Good
0.4890648287857797,514.8237287666976,Not Default,Not Default,Fair
0.8012811729732131,473.32983777477875,Default,Not Default,Fair
0.17646128794835056,558.011133067737,Not Default,Not Default,Good
0.09631407000366878,578.1614978344203,Not Default,Not Default,Good
0.19274216454462575,554.8885846411271,Not Default,Not Default,Good
0.9151287582435647,444.9488970342691,Default,Not Default,Poor
0.17199161002865793,558.9075820239351,Not Default,Not Default,Good
0.31475964985019117,536.0086280624092,Not Default,Not Default,Fair
0.7919706658864287,474.98823773587185,Default,Not Default,Fair
0.30686684037146766,537.0718337107305,Not Default,Not Default,Fair
0.04943565265524602,598.8646482548902,Not Default,Not Default,Good
0.7267063693711376,485.3430238157303,Default,Not Default,Fair
0.12293635194338098,570.256837348791,Not Default,Not Default,Good
0.4297556301319791,521.7227132492969,Not Default,Not Default,Fair
0.15439116160444144,562.6294439156213,Not Default,Not Default,Good
0.5779696236058309,504.4885015492966,Default,Not Default,Fair
0.26073950537072793,543.630910761661,Not Default,Not Default,Fair
0.2906579051581172,539.3046264613326,Not Default,Not Default,Fair
0.62227379370549,499.1572659005962,Default,Not Default,Fair
0.12167017104048919,570.5971837668613,Not Default,Not Default,Good
0.2993095411802017,538.104217755156,Not Default,Not Default,Fair
0.12780368972607206,568.9759060903817,Not Default,Not Default,Good
0.615617939107187,499.97155279636314,Default,Not Default,Fair
0.3017039447955665,537.7755433579757,Not Default,Not Default,Fair
0.08468509410816155,582.2432023986153,Not Default,Not Default,Good
0.507816905752815,512.6591716948188,Default,Not Default,Fair
0.39515887850017833,525.8439061929737,Not Default,Not Default,Fair
0.46056185697858015,518.1226901443573,Not Default,Not Default,Fair
0.134742599895147,567.2199047658077,Not Default,Not Default,Good
0.07013483865791804,588.1378052750866,Not Default,Not Default,Good
0.4316654577917575,521.4979731076603,Not Default,Not Default,Fair
0.32087334144811896,535.194972732389,Not Default,Not Default,Fair
0.34083239208372396,532.593096017851,Not Default,Not Default,Fair
0.1972044909710749,554.0682408866736,Not Default,Not Default,Good
0.31602760864231183,535.8391879383081,Not Default,Not Default,Fair
0.500600820306263,513.4920940307716,Default,Not Default,Fair
0.5240947189900651,510.7783759426777,Default,Not Default,Fair
0.8650168248203546,459.9624661341721,Default,Default,Fair
0.14959988636710847,563.702092307464,Not Default,Not Default,Good
0.43955522976314476,520.5719932528287,Not Default,Not Default,Fair
0.43813304314855356,520.7386287921818,Not Default,Not Default,Fair
0.463223795805263,517.8136651107687,Not Default,Not Default,Fair
0.41248971485581165,523.7665573217166,Not Default,Not Default,Fair
0.5381857333026021,509.14561000834675,Default,Not Default,Fair
0.5080654507585481,512.6304784846101,Default,Not Default,Fair
0.40828222292927124,524.2682878322701,Not Default,Not Default,Fair
0.2695142643073167,542.3313275127424,Not Default,Not Default,Fair
0.3681043080915575,529.1528740144247,Not Default,Not Default,Fair
0.29468541269637283,538.7432627188124,Not Default,Not Default,Fair
0.34342162152436445,532.2611654793534,Not Default,Not Default,Fair
0.3937273089904849,526.016839252503,Not Default,Not Default,Fair
0.31776085031586065,535.6081612324954,Not Default,Not Default,Fair
0.5036094245678424,513.1448469517572,Default,Not Default,Fair
0.6582077222489054,494.65297509020803,Default,Not Default,Fair
0.17703663213703008,557.8970441582172,Not Default,Not Default,Good
0.8469994164982554,464.1849616880145,Default,Not Default,Fair
0.28485662697605973,540.1213687972727,Not Default,Not Default,Fair
0.17242879559643906,558.8190925529645,Not Default,Not Default,Good
0.5950998991506138,502.4501206829708,Default,Not Default,Fair
0.4954103230202803,514.0911733186126,Not Default,Not Default,Fair
0.13182488926169345,567.9487036725109,Not Default,Not Default,Good
0.6321594541383333,497.937278230175,Default,Not Default,Fair
0.4833355877641236,515.4854839215595,Not Default,Not Default,Fair
0.07520959347720835,585.9641946600532,Not Default,Not Default,Good
0.25915387331354645,543.8687375085335,Not Default,Not Default,Fair
0.09339672196078282,579.1419892508607,Not Default,Not Default,Good
0.4259971784954567,522.1657171698643,Not Default,Not Default,Fair
0.5466999686452841,508.15577746665105,Default,Not Default,Fair
0.1559267934943911,562.2914236271496,Not Default,Not Default,Good
0.09043387282442482,580.1663056002121,Not Default,Not Default,Good
0.4008482198540925,525.1587471576556,Not Default,Not Default,Fair
0.1022274531900976,576.2527840274921,Not Default,Not Default,Good
0.24431832474499376,546.1417693813091,Not Default,Not Default,Fair
0.5158809538930526,511.72791149684866,Default,Not Default,Fair
0.616957462204012,499.808109972273,Default,Not Default,Fair
0.1134947832723704,572.8715007923377,Not Default,Not Default,Good
0.38484382026076275,527.0950312320293,Not Default,Not Default,Fair
0.6809734220191618,491.6830006530866,Default,Not Default,Fair
0.16726608601951748,559.8756504740934,Not Default,Not Default,Good
0.12270247070839059,570.3194762317734,Not Default,Not Default,Good
0.757641824931947,480.67393353613613,Default,Default,Fair
0.5561197750651689,507.0569340727268,Default,Not Default,Fair
0.41011304907821267,524.0497750378132,Not Default,Not Default,Fair
0.40612775460045614,524.5258178240477,Not Default,Not Default,Fair
0.07558135479544069,585.8103195925527,Not Default,Not Default,Good
0.3315587006436765,533.7921692676788,Not Default,Not Default,Fair
0.4094729301360377,524.1261403962928,Not Default,Not Default,Fair
0.6133294061492429,500.2502966897491,Default,Not Default,Fair
0.18590962029837488,556.1731889565305,Not Default,Not Default,Good
0.38881092749525253,526.6124377667909,Not Default,Not Default,Fair
0.6503756322086965,495.6520888092492,Default,Not Default,Fair
0.5455434054659523,508.29040851990493,Default,Not Default,Fair
0.2748453655959435,541.5548085022416,Not Default,Not Default,Fair
0.4359731895325901,520.9919245651521,Not Default,Not Default,Fair
0.5891278445240176,503.16361452726034,Default,Default,Fair
0.8916413635960383,452.74845007029285,Default,Not Default,Fair
0.2959451239767628,538.5686019819427,Not Default,Not Default,Fair
0.3676601399304013,529.2079858900993,Not Default,Not Default,Fair
0.18229908184391028,556.8667574038961,Not Default,Not Default,Good
0.583623131452742,503.8184952764134,Default,Not Default,Fair
0.6749630211416485,492.4773460244943,Default,Not Default,Fair
0.49315824987867435,514.3511321093529,Not Default,Not Default,Fair
0.8621959689942996,460.65348355119005,Default,Not Default,Fair
0.16314078753622266,560.7387863489478,Not Default,Not Default,Good
0.13331655067520196,567.5744232713099,Not Default,Not Default,Good
0.5213062857778119,511.1008702285397,Default,Not Default,Fair
0.4657011414965669,517.5262884328823,Not Default,Not Default,Fair
0.40901744875816654,524.1805010093324,Not Default,Default,Fair
0.710472200698863,487.6599116174355,Default,Not Default,Fair
0.7523319595043144,481.5022047937896,Default,Not Default,Fair
0.2835098489106202,540.3123984847869,Not Default,Not Default,Fair
0.4649963666994965,517.6080230127817,Not Default,Not Default,Fair
0.056686775449573644,594.6944937523015,Not Default,Not Default,Good
0.43579609138557196,521.0127061692139,Not Default,Not Default,Fair
0.08769344165762591,581.1409947328327,Not Default,Not Default,Good
0.8526775129322854,462.90098706025304,Default,Not Default,Fair
0.25594040212713515,544.3536436550485,Not Default,Not Default,Fair
0.16722723465978834,559.8836993813231,Not Default,Not Default,Good
0.1846720437578377,556.4097381103286,Not Default,Not Default,Good
0.5839444620613934,503.78033727423514,Default,Not Default,Fair
0.5955444291657531,502.3968799300627,Default,Not Default,Fair
0.1411427453126545,565.6667059674095,Not Default,Not Default,Good
0.3025376357404925,537.6614529969582,Not Default,Not Default,Fair
0.6699857734295788,493.12939324997194,Default,Not Default,Fair
0.10790570427981362,574.5099397106555,Not Default,Not Default,Good
0.6447059729249451,496.36887982050945,Default,Not Default,Fair
0.09338123588446492,579.1472667638332,Not Default,Not Default,Good
